,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,date
8748,02/16/2011,Completed,02/25/2011,11-00275741,Abandoned Vehicle Complaint,?,"(Assembled From Parts,Homemade)",Brown,Place 7 Day Sticker,Follow on Activity was created,22.0,1170 W ERIE ST,60642.0,1168509.16638121,1904430.07939655,27.0,13.0,24.0,,41.89339093573738,-87.65705735030735,"(41.893390935737386, -87.65705735030734)",2011-02-16
8749,02/16/2011,Completed,02/25/2011,11-00275790,Abandoned Vehicle Complaint,?,Oldsmobile,Tan,Place 7 Day Sticker,Follow on Activity was created,11.0,1528 N LEAMINGTON AVE,60651.0,1141759.16002915,1909674.61581288,37.0,25.0,25.0,,41.90857849976617,-87.75484442335596,"(41.90857849976617, -87.75484442335595)",2011-02-16
8750,02/16/2011,Completed,02/25/2011,11-00275798,Abandoned Vehicle Complaint,?,Ford,Maroon,Place 7 Day Sticker,Follow on Activity was created,11.0,1532 N LEAMINGTON AVE,60651.0,1141758.56002915,1909701.31581288,37.0,25.0,25.0,,41.90869102895758,-87.75484713331076,"(41.90869102895758, -87.75484713331076)",2011-02-16
8751,02/16/2011,Completed,02/25/2011,11-00275865,Abandoned Vehicle Complaint,H421047,Oldsmobile,Blue,Place 7 Day Sticker,Follow on Activity was created,28.0,8900 S DAUPHIN AVE,60619.0,1183859.95371034,1846155.56010793,8.0,6.0,44.0,51.0,41.733003682028716,-87.60217345581808,"(41.73300368202871, -87.60217345581808)",2011-02-16
8752,02/16/2011,Completed,02/25/2011,11-00275891,Abandoned Vehicle Complaint,K780826,Dodge,Green,Place 7 Day Sticker,Follow on Activity was created,180.0,1216 W OHIO ST,60642.0,1168109.85921618,1904153.9027330002,27.0,13.0,24.0,,41.89264884487633,-87.65810482767317,"(41.89264884487633, -87.65810482767317)",2011-02-16
8753,02/16/2011,Completed,02/25/2011,11-00276166,Abandoned Vehicle Complaint,A510808,Chrysler,Tan,Place 7 Day Sticker,Follow on Activity was created,60.0,2700 W HADDON AVE,60622.0,1158188.83898972,1907532.71147847,26.0,13.0,24.0,,41.90212548678218,-87.6945179874283,"(41.90212548678218, -87.6945179874283)",2011-02-16
8754,02/16/2011,Completed,02/25/2011,11-00276294,Abandoned Vehicle Complaint,K769110,Ford,White,Place 7 Day Sticker,Follow on Activity was created,21.0,1210 W SUPERIOR ST,60642.0,1168147.093276,1905079.42476975,27.0,13.0,24.0,29.0,41.89523784488186,-87.6577930374123,"(41.89523784488186, -87.65779303741229)",2011-02-16
8755,02/16/2011,Completed,02/25/2011,11-00276427,Abandoned Vehicle Complaint,UNKNOWN,Chevrolet,Unknown,Place 7 Day Sticker,Follow on Activity was created,200.0,9146 S UNIVERSITY AVE,60619.0,1185475.7911806002,1844565.53491367,8.0,4.0,47.0,,41.728082423343785,-87.59628265789198,"(41.72808242334379, -87.59628265789198)",2011-02-16
8756,02/16/2011,Completed,02/28/2011,11-00269889,Abandoned Vehicle Complaint,82524X,Chevrolet,Tan,Place 7 Day Sticker,Follow on Activity was created,30.0,3259 N LEAVITT ST,60618.0,1161119.06607822,1921684.92720624,32.0,19.0,5.0,,41.941290735615844,-87.68310191368059,"(41.94129073561584, -87.68310191368059)",2011-02-16
8757,02/16/2011,Completed,02/28/2011,11-00270150,Abandoned Vehicle Complaint,SMSTLN,Bmw,Black,Place 7 Day Sticker,Follow on Activity was created,14.0,2028 W CORTLAND ST,60647.0,1162534.79003088,1912742.64997807,32.0,14.0,22.0,33.0,41.91632411370546,-87.67878369093702,"(41.91632411370546, -87.67878369093701)",2011-02-16
8758,02/16/2011,Completed,02/28/2011,11-00271317,Abandoned Vehicle Complaint,G833714,Ford,White,Place 7 Day Sticker,Follow on Activity was created,30.0,1840 N HOYNE AVE,60647.0,1162065.62238506,1912267.99916872,32.0,14.0,22.0,,41.91498912971335,-87.68016866119035,"(41.91498912971335, -87.68016866119036)",2011-02-16
8759,02/16/2011,Completed,02/28/2011,11-00272315,Abandoned Vehicle Complaint,9477 BC,Mazda,Black,Place 7 Day Sticker,Follow on Activity was created,,2580 N BURLING ST,,1170835.03806822,1917377.12317073,43.0,19.0,7.0,35.0,41.929004581077535,-87.64780775462137,"(41.92900458107753, -87.64780775462138)",2011-02-16
8760,02/16/2011,Completed,02/28/2011,11-00274167,Abandoned Vehicle Complaint,216674,(Reconstructed Trailers),White,Place 7 Day Sticker,Follow on Activity was created,67.0,2145 W WEBSTER AVE,60647.0,1161596.55010771,1914595.79736842,32.0,14.0,22.0,,41.921213351086095,-87.68203119592428,"(41.92121335108609, -87.68203119592428)",2011-02-16
8761,02/16/2011,Completed,02/28/2011,11-00276705,Abandoned Vehicle Complaint,2883268,Bmw,Blue,Place 7 Day Sticker,Follow on Activity was created,35.0,1745 W ARMITAGE AVE,60622.0,1164299.82991321,1913356.95049815,32.0,14.0,22.0,,41.91775522989335,-87.67198816311462,"(41.91775522989335, -87.67198816311462)",2011-02-16
8762,02/16/2011,Completed,03/01/2011,11-00269787,Abandoned Vehicle Complaint,J754268,Dodge,Blue,Place 7 Day Sticker,Follow on Activity was created,100.0,6159 S GREENWOOD AVE,60637.0,1184391.64067165,1864385.70660036,20.0,3.0,42.0,,41.782398455402976,-87.59933902994318,"(41.78239845540298, -87.59933902994318)",2011-02-16
8763,02/16/2011,Completed,03/01/2011,11-00272515,Abandoned Vehicle Complaint,K375487,Ford,Black,Place 7 Day Sticker,Follow on Activity was created,90.0,6018 S ST LAWRENCE AVE,60637.0,1181272.28913064,1865238.79879281,20.0,3.0,42.0,,41.785186486113574,-87.61106305555802,"(41.785186486113574, -87.61106305555802)",2011-02-16
8764,02/16/2011,Completed,03/01/2011,11-00274041,Abandoned Vehicle Complaint,G629089,Honda,Gray,Place 7 Day Sticker,Follow on Activity was created,30.0,4716 W DEMING PL,60639.0,1144519.71752396,1916629.07770113,31.0,25.0,19.0,,41.92735203540286,-87.74470779673929,"(41.92735203540287, -87.74470779673929)",2011-02-16
8765,02/16/2011,Completed,03/01/2011,11-00275778,Abandoned Vehicle Complaint,AA50597,Ford,White,Place 7 Day Sticker,Follow on Activity was created,45.0,6735 S WABASH AVE,60637.0,1177884.88010182,1860368.61721267,20.0,3.0,69.0,,41.77176802578589,-87.62331978902918,"(41.77176802578589, -87.62331978902917)",2011-02-16
8766,02/16/2011,Completed,03/01/2011,11-00275830,Abandoned Vehicle Complaint,K747938,General Motors Corp.,Blue,Place 7 Day Sticker,Follow on Activity was created,90.0,5119 W OAKDALE AVE,60641.0,1141736.09062773,1919131.42688405,31.0,25.0,19.0,,41.934052258092066,-87.75487374489386,"(41.93405225809207, -87.75487374489386)",2011-02-16
8767,02/16/2011,Completed,03/01/2011,11-00276745,Abandoned Vehicle Complaint,K584310,Oldsmobile,Pink,Place 7 Day Sticker,Follow on Activity was created,15.0,3170 N PINE GROVE AVE,60657.0,1172348.92993249,1921417.74382433,44.0,23.0,6.0,,41.93980097472385,-87.64211618498041,"(41.939800974723845, -87.6421161849804)",2011-02-16
8768,02/16/2011,Completed,03/02/2011,11-00268330,Abandoned Vehicle Complaint,T546122,Plymouth,Green,Place 7 Day Sticker,Follow on Activity was created,21.0,5338 S NEVA AVE,60638.0,1129585.08026962,1868369.33968221,23.0,8.0,56.0,,41.794617376441494,-87.80048550992502,"(41.794617376441494, -87.80048550992502)",2011-02-16
8769,02/16/2011,Completed,03/02/2011,11-00268613,Abandoned Vehicle Complaint,C107601,Buick,Maroon,Place 7 Day Sticker,Follow on Activity was created,7.0,2948 N MARMORA AVE,60634.0,1136542.73992023,1918995.42552003,30.0,25.0,19.0,,41.93445066319467,-87.77379313698745,"(41.93445066319467, -87.77379313698745)",2011-02-16
8770,02/16/2011,Completed,03/02/2011,11-00268647,Abandoned Vehicle Complaint,K718952,Ford,Silver,Place 7 Day Sticker,Follow on Activity was created,7.0,1207 W RACE AVE,60642.0,1168226.58512438,1903893.80990642,27.0,13.0,24.0,,41.89171007830828,-87.65778700322245,"(41.89171007830828, -87.65778700322245)",2011-02-16
8771,02/16/2011,Completed,03/02/2011,11-00269968,Abandoned Vehicle Complaint,H249749,Plymouth,Green,Place 7 Day Sticker,Follow on Activity was created,7.0,6605 S MORGAN ST,60621.0,1170781.17516799,1861025.37102312,17.0,7.0,68.0,,41.77402023308957,-87.64934994580908,"(41.77402023308958, -87.64934994580908)",2011-02-16
8772,02/16/2011,Completed,03/02/2011,11-00270343,Abandoned Vehicle Complaint,G147399,Honda,Gold,Place 7 Day Sticker,Follow on Activity was created,60.0,2840 W HOLLYWOOD AVE,60659.0,1156282.84891409,1937734.77628133,40.0,20.0,2.0,,41.98504059844382,-87.70082780521618,"(41.98504059844381, -87.70082780521618)",2011-02-16
8773,02/16/2011,Completed,03/02/2011,11-00271478,Abandoned Vehicle Complaint,K735341,Nissan,Red,Place 7 Day Sticker,Follow on Activity was created,30.0,5110 S MAJOR AVE,60638.0,1139227.05993134,1870167.36429515,23.0,8.0,56.0,,41.79965398220466,-87.76509193736106,"(41.79965398220466, -87.76509193736108)",2011-02-16
8774,02/16/2011,Completed,03/02/2011,11-00271617,Abandoned Vehicle Complaint,NO PLATES,Buick,Maroon,Place 7 Day Sticker,Follow on Activity was created,14.0,4301 W ADAMS ST,60624.0,1147752.34728207,1898664.34747428,28.0,11.0,26.0,,41.87777742987575,-87.73305114927469,"(41.87777742987575, -87.73305114927469)",2011-02-16
8775,02/16/2011,Completed,03/02/2011,11-00272455,Abandoned Vehicle Complaint,751L871,Dodge,Brown,Place 7 Day Sticker,Follow on Activity was created,14.0,5235 W FULTON ST,60644.0,1141321.37848684,1901438.65579643,28.0,15.0,25.0,,41.885511999660814,-87.75653993426533,"(41.885511999660814, -87.75653993426533)",2011-02-16
8776,02/16/2011,Completed,03/02/2011,11-00273082,Abandoned Vehicle Complaint,7131514,Mercury,Green,Place 7 Day Sticker,Follow on Activity was created,14.0,2420 W COYLE AVE,60645.0,1158925.52451605,1946064.6301038002,50.0,24.0,2.0,,42.00784013801876,-87.69101090301069,"(42.00784013801876, -87.69101090301069)",2011-02-16
8777,02/16/2011,Completed,03/02/2011,11-00273998,Abandoned Vehicle Complaint,UNKOWN NUMBER,Buick,Maroon,Place 7 Day Sticker,Follow on Activity was created,80.0,115 S KILBOURN AVE,60624.0,1146408.43938406,1899127.00437212,28.0,11.0,26.0,,41.879104614955956,-87.73772738154852,"(41.87910461495596, -87.73772738154852)",2011-02-16
8778,02/16/2011,Completed,03/02/2011,11-00274335,Abandoned Vehicle Complaint,',Lincoln,White,Place 7 Day Sticker,Follow on Activity was created,14.0,4029 W ADAMS ST,60624.0,1149565.75087361,1898707.03651822,28.0,11.0,26.0,,41.877854084895894,-87.72676248595295,"(41.87785408489589, -87.72676248595295)",2011-02-16
8779,02/16/2011,Completed,03/02/2011,11-00274862,Abandoned Vehicle Complaint,K493797,Ford,Green,Place 7 Day Sticker,Follow on Activity was created,47.0,1444 W 73RD PL,60636.0,1167828.69047274,1856001.94187632,17.0,7.0,67.0,,41.76051723506454,-87.66055131352013,"(41.76051723506454, -87.66055131352013)",2011-02-16
8780,02/16/2011,Completed,03/02/2011,11-00275828,Abandoned Vehicle Complaint,K793877,Oldsmobile,Red,Place 7 Day Sticker,Follow on Activity was created,28.0,1828 N NATCHEZ AVE,60707.0,1132573.00261028,1911449.83253014,36.0,25.0,25.0,,41.91361655858393,-87.7885515743248,"(41.91361655858393, -87.7885515743248)",2011-02-16
8781,02/16/2011,Completed,03/02/2011,11-00275845,Abandoned Vehicle Complaint,X620630,Pontiac,Silver,Place 7 Day Sticker,Follow on Activity was created,14.0,3235 W WASHINGTON BLVD,60624.0,1154782.90330443,1900498.84696908,28.0,11.0,27.0,,41.88266896374567,-87.70754466794533,"(41.882668963745665, -87.70754466794533)",2011-02-16
8782,02/16/2011,Completed,03/02/2011,11-00276165,Abandoned Vehicle Complaint,K721295,Chevrolet,Gold,Place 7 Day Sticker,Follow on Activity was created,33.0,4707 W OHIO ST,60644.0,1144832.00022573,1903572.53657614,28.0,11.0,25.0,,41.89130005667829,-87.74371635581005,"(41.89130005667829, -87.74371635581005)",2011-02-16
8783,02/16/2011,Completed,03/03/2011,11-00268713,Abandoned Vehicle Complaint,UNKNOWN,Acura,Beige,Place 7 Day Sticker,Follow on Activity was created,15.0,3945 W SHAKESPEARE AVE,60647.0,1149588.28012067,1913995.34008961,30.0,25.0,22.0,,41.91980807467749,-87.72609001453489,"(41.91980807467749, -87.72609001453489)",2011-02-16
8784,02/16/2011,Completed,03/03/2011,11-00271440,Abandoned Vehicle Complaint,A96 8948,Toyota,Gray,Place 7 Day Sticker,Follow on Activity was created,7.0,1449 W PENSACOLA AVE,60613.0,1165718.25421157,1928983.98982317,47.0,19.0,6.0,,41.960609096289076,-87.66632057024283,"(41.960609096289076, -87.66632057024283)",2011-02-16
8785,02/16/2011,Completed,03/03/2011,11-00272510,Abandoned Vehicle Complaint,3162113,Toyota,Tan,Place 7 Day Sticker,Follow on Activity was created,10.0,3859 W ADDISON ST,60618.0,1149937.56001646,1923651.84031996,30.0,17.0,21.0,,41.94629598783268,-87.72489541524837,"(41.94629598783268, -87.72489541524838)",2011-02-16
8786,02/16/2011,Completed,03/03/2011,11-00274663,Abandoned Vehicle Complaint,1 696 43,Ford,White,Place 7 Day Sticker,Follow on Activity was created,,2817 N AVERS AVE,60618.0,1150239.00740054,1918456.49896593,30.0,25.0,21.0,,41.93238483297228,-87.72315450369615,"(41.932384832972275, -87.72315450369615)",2011-02-16
8787,02/16/2011,Completed,03/03/2011,11-00276547,Abandoned Vehicle Complaint,?,Buick,White,Place 7 Day Sticker,Follow on Activity was created,44.0,5430 W BARRY AVE,60641.0,1139493.31859992,1920076.09357738,30.0,25.0,19.0,2.0,41.93690823070968,-87.76282146574091,"(41.93690823070968, -87.7628214657409)",2011-02-16
8788,02/16/2011,Completed,03/04/2011,11-00271790,Abandoned Vehicle Complaint,62011FF,Ford,Red,Place 7 Day Sticker,Follow on Activity was created,21.0,2444 S SPRINGFIELD AVE,60623.0,1150764.29508061,1887479.59791857,22.0,10.0,30.0,,41.84660915841646,-87.72232090432188,"(41.84660915841646, -87.72232090432188)",2011-02-16
8789,02/16/2011,Completed,03/04/2011,11-00272095,Abandoned Vehicle Complaint,NONE,Ford,Red,Place 7 Day Sticker,Follow on Activity was created,30.0,3634 N RICHMOND ST,60618.0,1156071.20999501,1924012.16181073,33.0,17.0,16.0,,41.9477099091138,-87.70188175743212,"(41.9477099091138, -87.70188175743213)",2011-02-16
8790,02/16/2011,Completed,03/04/2011,11-00273636,Abandoned Vehicle Complaint,G116114,Honda,Black,Place 7 Day Sticker,Follow on Activity was created,21.0,2447 S SPRINGFIELD AVE,60623.0,1150764.79508061,1887459.39791857,22.0,10.0,30.0,,41.84655679339339,-87.72202587154486,"(41.84655679339339, -87.72202587154486)",2011-02-16
8791,02/16/2011,Completed,03/04/2011,11-00273675,Abandoned Vehicle Complaint,A923686,Pontiac,Red,Place 7 Day Sticker,Follow on Activity was created,7.0,3151 S KEDVALE AVE,60623.0,1149216.03592626,1883374.29720431,22.0,10.0,30.0,,41.83533880047479,-87.72782070168805,"(41.83533880047479, -87.72782070168805)",2011-02-16
8792,02/16/2011,Completed,03/04/2011,11-00274508,Abandoned Vehicle Complaint,H892207,Nissan,Beige,Place 7 Day Sticker,Follow on Activity was created,15.0,3813 N FRANCISCO AVE,60618.0,1156371.65770522,1925207.75281726,33.0,17.0,16.0,,41.95074938803665,-87.70044753406965,"(41.95074938803665, -87.70044753406965)",2011-02-16
8793,02/16/2011,Completed,03/04/2011,11-00275488,Abandoned Vehicle Complaint,K720901,Nissan,Black,Place 7 Day Sticker,Follow on Activity was created,14.0,2839 W WILSON AVE,60625.0,1156514.46000353,1930386.85138968,33.0,17.0,14.0,,41.96465330451903,-87.7001091331809,"(41.964653304519025, -87.7001091331809)",2011-02-16
8794,02/16/2011,Completed,03/04/2011,11-00276552,Abandoned Vehicle Complaint,G168397,Lincoln,Blue,Place 7 Day Sticker,Follow on Activity was created,,4134 W 24TH PL,60623.0,1149309.19529114,1887402.64788033,22.0,10.0,30.0,,41.84706059822706,-87.72779211226141,"(41.84706059822706, -87.7277921122614)",2011-02-16
8795,02/16/2011,Completed,03/08/2011,11-00271649,Abandoned Vehicle Complaint,A914357,Chevrolet,White,Place 7 Day Sticker,Follow on Activity was created,15.0,1256 S CENTRAL PARK AVE,60623.0,1152572.3735286002,1893973.37010265,24.0,10.0,29.0,,41.86449778696832,-87.71551377931944,"(41.86449778696832, -87.71551377931944)",2011-02-16
8796,02/16/2011,Completed,03/08/2011,11-00276318,Abandoned Vehicle Complaint,K585380,Ford,Blue,Place 7 Day Sticker,Follow on Activity was created,90.0,4205 W CULLERTON ST,60623.0,1148662.62231319,1890088.32199983,24.0,10.0,29.0,,41.85422526829946,-87.72998229963741,"(41.85422526829946, -87.7299822996374)",2011-02-16
8797,02/16/2011,Completed,03/10/2011,11-00271033,Abandoned Vehicle Complaint,K812078,Toyota,Blue,Place 7 Day Sticker,Follow on Activity was created,14.0,6556 W DEVON AVE,60631.0,1131538.01000837,1942082.22757155,41.0,16.0,10.0,,41.99743480561793,-87.7918985233962,"(41.99743480561793, -87.79189852339621)",2011-02-16
8798,02/16/2011,Completed,03/10/2011,11-00274580,Abandoned Vehicle Complaint,2962368,Dodge,Silver,Place 7 Day Sticker,Follow on Activity was created,60.0,6234 N NIAGARA AVE,60631.0,1129229.49840552,1940896.12770687,41.0,16.0,10.0,,41.99430882041499,-87.80011155975242,"(41.99430882041499, -87.80011155975242)",2011-02-16
8799,02/16/2011,Completed,03/10/2011,11-00275353,Abandoned Vehicle Complaint,45716B,Chevrolet,White,Place 7 Day Sticker,Follow on Activity was created,90.0,3520 N ALBANY AVE,60618.0,1155094.48259761,1923309.81000542,33.0,17.0,21.0,,41.945378110852594,-87.70548144618469,"(41.94537811085259, -87.70548144618468)",2011-02-16
8800,02/16/2011,Completed,03/10/2011,11-00275861,Abandoned Vehicle Complaint,AUG28 -W,Ford,Red,Place 7 Day Sticker,Follow on Activity was created,110.0,1956 W BRADLEY PL,60613.0,1162633.96128451,1924910.95081022,47.0,19.0,5.0,38.0,41.94971002599888,-87.67843483764005,"(41.94971002599888, -87.67843483764007)",2011-02-16
8801,02/16/2011,Completed,03/11/2011,11-00268456,Abandoned Vehicle Complaint,948L194,Mazda,Green,Place 7 Day Sticker,Follow on Activity was created,7.0,5411 S MAY ST,60609.0,1169571.79948547,1868914.21340733,16.0,9.0,61.0,,41.795635956436186,-87.65355307263684,"(41.795635956436186, -87.65355307263683)",2011-02-16
8802,02/16/2011,Completed,03/11/2011,11-00268489,Abandoned Vehicle Complaint,K484488,Honda,Black,Place 7 Day Sticker,Follow on Activity was created,30.0,1518 N NORTH PARK AVE,60610.0,1173893.91051606,1910450.88401563,27.0,18.0,8.0,48.0,41.909948770421074,-87.63677309662825,"(41.90994877042108, -87.63677309662825)",2011-02-16
8803,02/16/2011,Completed,03/11/2011,11-00268631,Abandoned Vehicle Complaint,L269037,Dodge,Gray,Place 7 Day Sticker,Follow on Activity was created,7.0,2708 S ELEANOR ST,60608.0,1167648.24108589,1886679.46048573,11.0,9.0,60.0,,41.84457975789584,-87.66052240163376,"(41.84457975789584, -87.66052240163377)",2011-02-16
8804,02/16/2011,Completed,03/11/2011,11-00268750,Abandoned Vehicle Complaint,3548400,Saturn,White,Place 7 Day Sticker,Follow on Activity was created,730.0,1643 W 102ND ST,60643.0,1167207.23029873,1836995.00999515,19.0,22.0,72.0,,41.70814605826664,-87.66388720594506,"(41.708146058266635, -87.66388720594506)",2011-02-16
8805,02/16/2011,Completed,03/11/2011,11-00269440,Abandoned Vehicle Complaint,2950087,Chevrolet,Green,Place 7 Day Sticker,Follow on Activity was created,60.0,3223 W VICTORIA ST,60659.0,1153754.70997845,1938056.90001654,40.0,17.0,13.0,,41.9857018918835,-87.71003383427137,"(41.9857018918835, -87.71003383427137)",2011-02-16
8806,02/16/2011,Completed,03/11/2011,11-00269802,Abandoned Vehicle Complaint,X865282,Dodge,Black,Place 7 Day Sticker,Follow on Activity was created,7.0,3920 N OAKLEY AVE,60618.0,1160335.33728667,1925982.88679842,47.0,19.0,5.0,38.0,41.952886167994926,-87.68615198419296,"(41.95288616799493, -87.68615198419297)",2011-02-16
8807,02/16/2011,Completed,03/11/2011,11-00269937,Abandoned Vehicle Complaint,511ASI,Cadillac,Silver,Place 7 Day Sticker,Follow on Activity was created,30.0,468 N ABERDEEN ST,60642.0,1169051.04247227,1903431.57738446,27.0,13.0,24.0,,41.890986320409105,-87.65477290553156,"(41.89098632040911, -87.65477290553157)",2011-02-16
8808,02/16/2011,Completed,03/11/2011,11-00270110,Abandoned Vehicle Complaint,MVP583,Nissan,White,Place 7 Day Sticker,Follow on Activity was created,45.0,5450 N SPAULDING AVE,60625.0,1153407.82870477,1935694.10590936,40.0,17.0,13.0,,41.980904115990015,-87.71138982205048,"(41.980904115990015, -87.71138982205049)",2011-02-16
8809,02/16/2011,Completed,03/11/2011,11-00270130,Abandoned Vehicle Complaint,NO PLATES,Audi,White,Place 7 Day Sticker,Follow on Activity was created,14.0,5046 N MONTICELLO AVE,60625.0,1151143.7003986,1933262.55958065,39.0,17.0,14.0,,41.973266742814566,-87.71975797616257,"(41.973266742814566, -87.71975797616257)",2011-02-16
8810,02/16/2011,Completed,03/11/2011,11-00270183,Abandoned Vehicle Complaint,H851329,Toyota,White,Place 7 Day Sticker,Follow on Activity was created,7.0,1500 N CAMPBELL AVE,60622.0,1159467.74923218,1909892.69728831,26.0,14.0,24.0,,41.908556085483035,-87.68977920028509,"(41.90855608548303, -87.6897792002851)",2011-02-16
8811,02/16/2011,Completed,03/11/2011,11-00270508,Abandoned Vehicle Complaint,57884X,Ford,Black,Place 7 Day Sticker,Follow on Activity was created,20.0,9812 S ABERDEEN ST,60643.0,1170720.98988958,1839637.78450864,21.0,22.0,73.0,,41.71541607714047,-87.65049979804868,"(41.71541607714047, -87.65049979804868)",2011-02-16
8812,02/16/2011,Completed,03/11/2011,11-00270784,Abandoned Vehicle Complaint,H783687,Toyota,Gray,Place 7 Day Sticker,Follow on Activity was created,60.0,4843 N KILDARE AVE,60630.0,1146840.18978452,1931843.04809818,39.0,17.0,14.0,,41.96940181031367,-87.73531969693981,"(41.96940181031367, -87.73531969693981)",2011-02-16
8813,02/16/2011,Completed,03/11/2011,11-00270828,Abandoned Vehicle Complaint,NONE,Chevrolet,Black,Place 7 Day Sticker,Follow on Activity was created,21.0,2329 W 24TH ST,60608.0,1161217.61568939,1888025.38663229,25.0,10.0,31.0,,41.8483076731811,-87.68427454239128,"(41.848307673181104, -87.68427454239128)",2011-02-16
8814,02/16/2011,Completed,03/11/2011,11-00271045,Abandoned Vehicle Complaint,X194558,Toyota,Blue,Place 7 Day Sticker,Follow on Activity was created,120.0,2603 N MENARD AVE,60639.0,1137277.79878116,1916713.69263043,30.0,25.0,19.0,,41.927707866183034,-87.77083746957007,"(41.92770786618304, -87.77083746957007)",2011-02-16
8815,02/16/2011,Completed,03/11/2011,11-00271741,Abandoned Vehicle Complaint,K973533,Mercury,White,Place 7 Day Sticker,Follow on Activity was created,14.0,5744 W IOWA ST,60651.0,1137803.11910446,1905422.29346713,29.0,15.0,25.0,,41.89672306984648,-87.76967516308535,"(41.89672306984648, -87.76967516308535)",2011-02-16
8816,02/16/2011,Completed,03/11/2011,11-00272068,Abandoned Vehicle Complaint,9891558,Chevrolet,Black,Place 7 Day Sticker,Follow on Activity was created,,4808 N MCVICKER AVE,60630.0,1134855.00998318,1931656.67698613,45.0,16.0,11.0,,41.96883618529992,-87.77967500400047,"(41.968836185299914, -87.77967500400047)",2011-02-16
8817,02/16/2011,Completed,03/11/2011,11-00272683,Abandoned Vehicle Complaint,8929750,Chevrolet,Gray,Place 7 Day Sticker,Follow on Activity was created,120.0,1057 N HOMAN AVE,60651.0,1153542.27000324,1906950.23007401,26.0,11.0,23.0,,41.900822054434904,-87.71146622011568,"(41.90082205443491, -87.71146622011567)",2011-02-16
8818,02/16/2011,Completed,03/11/2011,11-00272850,Abandoned Vehicle Complaint,139432AV,Chevrolet,White,Place 7 Day Sticker,Follow on Activity was created,120.0,225 S MORGAN ST,60607.0,1169817.21047859,1899039.82987932,2.0,12.0,28.0,,41.87835032484038,-87.65177690948879,"(41.87835032484038, -87.6517769094888)",2011-02-16
8819,02/16/2011,Completed,03/11/2011,11-00273350,Abandoned Vehicle Complaint,9859481,Ford,Black,Place 7 Day Sticker,Follow on Activity was created,7.0,7910 S BLACKSTONE AVE,60619.0,1187539.67041879,1852792.53049703,8.0,4.0,45.0,50.0,41.751013813452076,-87.58847124365265,"(41.75101381345208, -87.58847124365266)",2011-02-16
8820,02/16/2011,Completed,03/11/2011,11-00273497,Abandoned Vehicle Complaint,X116987,Ford,Blue,Place 7 Day Sticker,Follow on Activity was created,8.0,2727 W FULLERTON AVE,60647.0,1157658.72999496,1915838.6004237998,1.0,14.0,22.0,,41.92471073064186,-87.69607158313782,"(41.92471073064186, -87.69607158313781)",2011-02-16
8821,02/16/2011,Completed,03/11/2011,11-00273535,Abandoned Vehicle Complaint,H690655,Ford,Black,Place 7 Day Sticker,Follow on Activity was created,7.0,4900 N AUSTIN AVE,60630.0,1135188.65209723,1932257.96788847,45.0,16.0,11.0,,41.97039646941808,-87.77843345045513,"(41.97039646941808, -87.77843345045513)",2011-02-16
8822,02/16/2011,Completed,03/11/2011,11-00274144,Abandoned Vehicle Complaint,A968305,Lincoln,Gray,Place 7 Day Sticker,Follow on Activity was created,364.0,2642 N EMMETT ST,60647.0,1154408.20131523,1917927.58231893,35.0,14.0,22.0,,41.930926579526435,-87.70874815075352,"(41.93092657952644, -87.70874815075352)",2011-02-16
8823,02/16/2011,Completed,03/11/2011,11-00274217,Abandoned Vehicle Complaint,A450393,Nissan,Red,Place 7 Day Sticker,Follow on Activity was created,60.0,5304 W LELAND AVE,60630.0,1140085.76968699,1930572.06182691,45.0,16.0,15.0,,41.965698151182046,-87.76048774716776,"(41.965698151182046, -87.76048774716777)",2011-02-16
8824,02/16/2011,Completed,03/11/2011,11-00274813,Abandoned Vehicle Complaint,96Z1772,Dodge,Green,Place 7 Day Sticker,Follow on Activity was created,7.0,9026 S PHILLIPS AVE,60617.0,1194068.93673079,1845597.11388736,7.0,4.0,48.0,,41.7309035398656,-87.56477350627588,"(41.730903539865594, -87.56477350627588)",2011-02-16
8825,02/16/2011,Completed,03/11/2011,11-00274900,Abandoned Vehicle Complaint,L183460,Ford,Green,Place 7 Day Sticker,Follow on Activity was created,30.0,2437 W HADDON AVE,60622.0,1159949.31573438,1907568.09390839,1.0,13.0,24.0,,41.90196231796634,-87.68850077925406,"(41.901962317966344, -87.68850077925407)",2011-02-16
8826,02/16/2011,Completed,03/11/2011,11-00275656,Abandoned Vehicle Complaint,H891092,Nissan,White,Place 7 Day Sticker,Follow on Activity was created,28.0,2754 W MONROE ST,60612.0,1158027.61331913,1899571.9349335,2.0,11.0,27.0,,41.88027581861299,-87.69607142700161,"(41.88027581861299, -87.69607142700161)",2011-02-16
8827,02/16/2011,Completed,03/11/2011,11-00275690,Abandoned Vehicle Complaint,A253735,Nissan,Silver,Place 7 Day Sticker,Follow on Activity was created,42.0,3216 N OCONTO AVE,60634.0,1127188.38456965,1920537.11303323,36.0,16.0,17.0,,41.938523043258,-87.80812287934748,"(41.938523043257995, -87.80812287934747)",2011-02-16
